State,Municipality,Date,Deaths,Confirmed,Recovered,Active
TAMAULIPAS,VICTORIA,5/12/2020,0,4,4,0
TAMAULIPAS,VICTORIA,5/13/2020,0,5,5,0
TAMAULIPAS,VICTORIA,5/14/2020,1,5,4,0
TAMAULIPAS,VICTORIA,5/15/2020,0,8,8,0
TAMAULIPAS,VICTORIA,5/16/2020,0,3,3,0
TAMAULIPAS,VICTORIA,5/17/2020,2,3,1,0
TAMAULIPAS,VICTORIA,5/18/2020,0,2,2,0
TAMAULIPAS,VICTORIA,5/19/2020,0,5,5,0
TAMAULIPAS,VICTORIA,5/20/2020,0,6,6,0
TAMAULIPAS,VICTORIA,5/21/2020,0,8,8,0
TAMAULIPAS,VICTORIA,5/22/2020,1,13,12,0
TAMAULIPAS,VICTORIA,5/23/2020,0,1,1,0
TAMAULIPAS,VICTORIA,5/24/2020,0,3,3,0
TAMAULIPAS,VICTORIA,5/25/2020,0,4,4,0
TAMAULIPAS,VICTORIA,5/26/2020,0,6,6,0
TAMAULIPAS,VICTORIA,5/27/2020,0,3,3,0
TAMAULIPAS,VICTORIA,5/28/2020,0,10,10,0
TAMAULIPAS,VICTORIA,5/29/2020,1,4,3,0
TAMAULIPAS,VICTORIA,5/30/2020,0,5,5,0
TAMAULIPAS,VICTORIA,5/31/2020,1,3,2,0
TAMAULIPAS,VICTORIA,6/1/2020,0,4,4,0
TAMAULIPAS,VICTORIA,6/2/2020,0,4,4,0
TAMAULIPAS,VICTORIA,6/3/2020,0,5,5,0
TAMAULIPAS,VICTORIA,6/4/2020,0,10,10,0
TAMAULIPAS,VICTORIA,6/5/2020,0,1,1,0
TAMAULIPAS,VICTORIA,6/6/2020,0,7,7,0
TAMAULIPAS,VICTORIA,6/7/2020,1,7,6,0
TAMAULIPAS,VICTORIA,6/8/2020,1,5,4,0
TAMAULIPAS,VICTORIA,6/9/2020,0,27,27,0
TAMAULIPAS,VICTORIA,6/10/2020,2,9,7,0
TAMAULIPAS,VICTORIA,6/11/2020,2,14,12,0
TAMAULIPAS,VICTORIA,6/12/2020,0,69,69,0
TAMAULIPAS,VICTORIA,6/13/2020,1,18,17,0
TAMAULIPAS,VICTORIA,6/14/2020,0,17,17,0
TAMAULIPAS,VICTORIA,6/15/2020,3,17,14,0
TAMAULIPAS,VICTORIA,6/16/2020,0,17,17,0
TAMAULIPAS,VICTORIA,6/17/2020,1,15,14,0
TAMAULIPAS,VICTORIA,6/18/2020,2,14,12,0
TAMAULIPAS,VICTORIA,6/19/2020,1,11,10,0
TAMAULIPAS,VICTORIA,6/20/2020,1,35,34,0
TAMAULIPAS,VICTORIA,6/21/2020,0,19,19,0
TAMAULIPAS,VICTORIA,6/22/2020,0,12,12,0
TAMAULIPAS,VICTORIA,6/23/2020,1,19,18,0
TAMAULIPAS,VICTORIA,6/24/2020,0,18,18,0
TAMAULIPAS,VICTORIA,6/25/2020,0,27,27,0
TAMAULIPAS,VICTORIA,6/26/2020,1,21,20,0
TAMAULIPAS,VICTORIA,6/27/2020,1,19,18,0
TAMAULIPAS,VICTORIA,6/28/2020,0,20,20,0
TAMAULIPAS,VICTORIA,6/29/2020,2,23,21,0
TAMAULIPAS,VICTORIA,6/30/2020,2,19,17,0
TAMAULIPAS,VICTORIA,7/1/2020,1,12,11,0
TAMAULIPAS,VICTORIA,7/2/2020,1,24,23,0
TAMAULIPAS,VICTORIA,7/3/2020,2,33,31,0
TAMAULIPAS,VICTORIA,7/4/2020,0,27,27,0
TAMAULIPAS,VICTORIA,7/5/2020,2,24,22,0
TAMAULIPAS,VICTORIA,7/6/2020,3,30,27,0
TAMAULIPAS,VICTORIA,7/7/2020,2,29,27,0
TAMAULIPAS,VICTORIA,7/8/2020,1,26,25,0
TAMAULIPAS,VICTORIA,7/9/2020,0,19,19,0
TAMAULIPAS,VICTORIA,7/10/2020,3,53,50,0
TAMAULIPAS,VICTORIA,7/11/2020,1,31,30,0
TAMAULIPAS,VICTORIA,7/12/2020,2,30,28,0
TAMAULIPAS,VICTORIA,7/13/2020,3,35,32,0
TAMAULIPAS,VICTORIA,7/14/2020,0,41,41,0
TAMAULIPAS,VICTORIA,7/15/2020,2,28,26,0
TAMAULIPAS,VICTORIA,7/16/2020,1,29,28,0
TAMAULIPAS,VICTORIA,7/17/2020,3,50,47,0
TAMAULIPAS,VICTORIA,7/18/2020,4,39,35,0
TAMAULIPAS,VICTORIA,7/19/2020,2,29,27,0
TAMAULIPAS,VICTORIA,7/20/2020,4,47,43,0
TAMAULIPAS,VICTORIA,7/21/2020,0,25,25,0
TAMAULIPAS,VICTORIA,7/22/2020,2,29,27,0
TAMAULIPAS,VICTORIA,7/23/2020,1,30,29,0
TAMAULIPAS,VICTORIA,7/24/2020,5,29,24,0
TAMAULIPAS,VICTORIA,7/25/2020,3,34,31,0
TAMAULIPAS,VICTORIA,7/26/2020,0,25,25,0
TAMAULIPAS,VICTORIA,7/27/2020,2,26,24,0
TAMAULIPAS,VICTORIA,7/28/2020,0,26,26,0
TAMAULIPAS,VICTORIA,7/29/2020,0,29,29,0
TAMAULIPAS,VICTORIA,7/30/2020,1,47,46,0
TAMAULIPAS,VICTORIA,7/31/2020,1,42,41,0
TAMAULIPAS,VICTORIA,8/1/2020,1,43,42,0
TAMAULIPAS,VICTORIA,8/2/2020,2,33,31,0
TAMAULIPAS,VICTORIA,8/3/2020,1,32,31,0
TAMAULIPAS,VICTORIA,8/4/2020,0,28,28,0
TAMAULIPAS,VICTORIA,8/5/2020,2,46,44,0
TAMAULIPAS,VICTORIA,8/6/2020,2,41,39,0
TAMAULIPAS,VICTORIA,8/7/2020,1,26,25,0
TAMAULIPAS,VICTORIA,8/8/2020,0,15,15,0
TAMAULIPAS,VICTORIA,8/9/2020,0,19,19,0
TAMAULIPAS,VICTORIA,8/10/2020,2,41,39,0
TAMAULIPAS,VICTORIA,8/11/2020,1,28,27,0
TAMAULIPAS,VICTORIA,8/12/2020,1,33,32,0
TAMAULIPAS,VICTORIA,8/13/2020,3,23,20,0
TAMAULIPAS,VICTORIA,8/14/2020,2,34,32,0
TAMAULIPAS,VICTORIA,8/15/2020,0,32,32,0
TAMAULIPAS,VICTORIA,8/16/2020,1,28,27,0
TAMAULIPAS,VICTORIA,8/17/2020,1,24,23,0
TAMAULIPAS,VICTORIA,8/18/2020,0,33,33,0
TAMAULIPAS,VICTORIA,8/19/2020,0,24,24,0
TAMAULIPAS,VICTORIA,8/20/2020,0,59,59,0
TAMAULIPAS,VICTORIA,8/21/2020,0,27,27,0
TAMAULIPAS,VICTORIA,8/22/2020,0,29,29,0
TAMAULIPAS,VICTORIA,8/23/2020,0,12,12,0
TAMAULIPAS,VICTORIA,8/24/2020,1,38,37,0
TAMAULIPAS,VICTORIA,8/25/2020,0,32,32,0
TAMAULIPAS,VICTORIA,8/26/2020,2,45,43,0
TAMAULIPAS,VICTORIA,8/27/2020,0,35,35,0
TAMAULIPAS,VICTORIA,8/28/2020,0,33,33,0
TAMAULIPAS,VICTORIA,8/29/2020,2,32,30,0
TAMAULIPAS,VICTORIA,8/30/2020,0,24,24,0
TAMAULIPAS,VICTORIA,8/31/2020,0,41,41,0
TAMAULIPAS,VICTORIA,9/1/2020,0,49,49,0
TAMAULIPAS,VICTORIA,9/2/2020,0,19,1,18
TAMAULIPAS,VICTORIA,9/3/2020,0,22,0,22
TAMAULIPAS,VICTORIA,9/4/2020,0,21,0,21
TAMAULIPAS,VICTORIA,9/5/2020,0,17,0,17
TAMAULIPAS,VICTORIA,9/6/2020,0,10,0,10
TAMAULIPAS,VICTORIA,9/7/2020,0,26,0,26
TAMAULIPAS,VICTORIA,9/8/2020,0,13,0,13
TAMAULIPAS,VICTORIA,9/9/2020,0,15,0,15
TAMAULIPAS,VICTORIA,9/10/2020,0,14,0,14
TAMAULIPAS,VICTORIA,9/11/2020,0,6,0,6
TAMAULIPAS,VICTORIA,9/12/2020,0,3,0,3
TAMAULIPAS,VICTORIA,9/13/2020,0,3,0,3
TAMAULIPAS,VILLAGRÁN,6/22/2020,0,1,1,0
TAMAULIPAS,VILLAGRÁN,6/28/2020,0,1,1,0
TAMAULIPAS,VILLAGRÁN,7/5/2020,0,1,1,0
TAMAULIPAS,VILLAGRÁN,7/7/2020,0,1,1,0
TAMAULIPAS,VILLAGRÁN,7/12/2020,0,1,1,0
TAMAULIPAS,VILLAGRÁN,7/14/2020,0,1,1,0
TAMAULIPAS,VILLAGRÁN,7/17/2020,0,1,1,0
TAMAULIPAS,XICOTÉNCATL,3/25/2020,0,1,1,0
TAMAULIPAS,XICOTÉNCATL,4/22/2020,1,3,2,0
TAMAULIPAS,XICOTÉNCATL,4/23/2020,1,1,0,0
TAMAULIPAS,XICOTÉNCATL,4/25/2020,0,1,1,0
TAMAULIPAS,XICOTÉNCATL,4/26/2020,0,1,1,0
TAMAULIPAS,XICOTÉNCATL,4/27/2020,0,2,2,0
TAMAULIPAS,XICOTÉNCATL,5/6/2020,0,1,1,0
TAMAULIPAS,XICOTÉNCATL,6/1/2020,0,1,1,0
TAMAULIPAS,XICOTÉNCATL,6/3/2020,0,1,1,0
TAMAULIPAS,XICOTÉNCATL,6/15/2020,0,1,1,0
TAMAULIPAS,XICOTÉNCATL,6/17/2020,0,2,2,0
TAMAULIPAS,XICOTÉNCATL,6/19/2020,0,2,2,0
TAMAULIPAS,XICOTÉNCATL,6/21/2020,0,1,1,0
TAMAULIPAS,XICOTÉNCATL,6/24/2020,0,1,1,0
TAMAULIPAS,XICOTÉNCATL,6/28/2020,0,1,1,0
TAMAULIPAS,XICOTÉNCATL,6/29/2020,0,1,1,0
TAMAULIPAS,XICOTÉNCATL,6/30/2020,0,1,1,0
TAMAULIPAS,XICOTÉNCATL,7/1/2020,1,3,2,0
TAMAULIPAS,XICOTÉNCATL,7/2/2020,0,3,3,0
TAMAULIPAS,XICOTÉNCATL,7/3/2020,0,3,3,0
TAMAULIPAS,XICOTÉNCATL,7/4/2020,0,2,2,0
TAMAULIPAS,XICOTÉNCATL,7/5/2020,1,2,1,0
TAMAULIPAS,XICOTÉNCATL,7/7/2020,0,1,1,0
TAMAULIPAS,XICOTÉNCATL,7/11/2020,0,1,1,0
TAMAULIPAS,XICOTÉNCATL,7/13/2020,0,1,1,0
TAMAULIPAS,XICOTÉNCATL,7/14/2020,0,1,1,0
TAMAULIPAS,XICOTÉNCATL,7/15/2020,0,2,2,0
TAMAULIPAS,XICOTÉNCATL,7/16/2020,0,1,1,0
TAMAULIPAS,XICOTÉNCATL,7/17/2020,0,2,2,0
TAMAULIPAS,XICOTÉNCATL,7/18/2020,1,4,3,0
TAMAULIPAS,XICOTÉNCATL,7/19/2020,0,1,1,0
TAMAULIPAS,XICOTÉNCATL,7/20/2020,0,4,4,0
TAMAULIPAS,XICOTÉNCATL,7/21/2020,0,4,4,0
TAMAULIPAS,XICOTÉNCATL,7/22/2020,0,3,3,0
TAMAULIPAS,XICOTÉNCATL,7/23/2020,0,1,1,0
TAMAULIPAS,XICOTÉNCATL,7/24/2020,0,2,2,0
TAMAULIPAS,XICOTÉNCATL,7/25/2020,0,2,2,0
TAMAULIPAS,XICOTÉNCATL,7/26/2020,0,1,1,0
TAMAULIPAS,XICOTÉNCATL,7/29/2020,1,2,1,0
TAMAULIPAS,XICOTÉNCATL,7/30/2020,0,1,1,0
TAMAULIPAS,XICOTÉNCATL,8/3/2020,0,1,1,0
TAMAULIPAS,XICOTÉNCATL,8/4/2020,0,1,1,0
TAMAULIPAS,XICOTÉNCATL,8/5/2020,1,2,1,0
TAMAULIPAS,XICOTÉNCATL,8/6/2020,0,4,4,0
TAMAULIPAS,XICOTÉNCATL,8/7/2020,0,1,1,0
TAMAULIPAS,XICOTÉNCATL,8/8/2020,0,1,1,0
TAMAULIPAS,XICOTÉNCATL,8/13/2020,0,1,1,0
TAMAULIPAS,XICOTÉNCATL,8/14/2020,0,2,2,0
TAMAULIPAS,XICOTÉNCATL,8/15/2020,0,2,2,0
TAMAULIPAS,XICOTÉNCATL,8/16/2020,0,3,3,0
TAMAULIPAS,XICOTÉNCATL,8/17/2020,0,4,4,0
TAMAULIPAS,XICOTÉNCATL,8/18/2020,0,1,1,0
TAMAULIPAS,XICOTÉNCATL,8/19/2020,0,1,1,0
TAMAULIPAS,XICOTÉNCATL,8/20/2020,0,1,1,0
TAMAULIPAS,XICOTÉNCATL,8/21/2020,0,1,1,0
TAMAULIPAS,XICOTÉNCATL,8/22/2020,0,3,3,0
TAMAULIPAS,XICOTÉNCATL,8/24/2020,0,1,1,0
TAMAULIPAS,XICOTÉNCATL,8/25/2020,0,1,1,0
TAMAULIPAS,XICOTÉNCATL,8/28/2020,0,1,1,0
TAMAULIPAS,XICOTÉNCATL,8/30/2020,0,1,1,0
TAMAULIPAS,XICOTÉNCATL,9/1/2020,0,1,1,0
TAMAULIPAS,XICOTÉNCATL,9/2/2020,0,2,0,2
TAMAULIPAS,XICOTÉNCATL,9/3/2020,0,1,0,1
TAMAULIPAS,XICOTÉNCATL,9/4/2020,0,1,0,1
TAMAULIPAS,XICOTÉNCATL,9/7/2020,0,1,0,1
TLAXCALA,ACUAMANALA DE MIGUEL HIDALGO,5/6/2020,1,1,0,0
TLAXCALA,ACUAMANALA DE MIGUEL HIDALGO,5/8/2020,0,1,1,0
TLAXCALA,ACUAMANALA DE MIGUEL HIDALGO,5/13/2020,0,1,1,0
TLAXCALA,ACUAMANALA DE MIGUEL HIDALGO,5/14/2020,0,1,1,0
TLAXCALA,ACUAMANALA DE MIGUEL HIDALGO,5/16/2020,0,1,1,0
TLAXCALA,ACUAMANALA DE MIGUEL HIDALGO,5/17/2020,0,1,1,0
TLAXCALA,ACUAMANALA DE MIGUEL HIDALGO,5/22/2020,0,1,1,0
TLAXCALA,ACUAMANALA DE MIGUEL HIDALGO,5/24/2020,0,1,1,0
TLAXCALA,ACUAMANALA DE MIGUEL HIDALGO,7/3/2020,0,2,2,0
TLAXCALA,ACUAMANALA DE MIGUEL HIDALGO,7/12/2020,1,2,1,0
TLAXCALA,ACUAMANALA DE MIGUEL HIDALGO,7/14/2020,0,1,1,0
TLAXCALA,ACUAMANALA DE MIGUEL HIDALGO,7/18/2020,0,1,1,0
TLAXCALA,ACUAMANALA DE MIGUEL HIDALGO,7/20/2020,0,1,1,0
TLAXCALA,ACUAMANALA DE MIGUEL HIDALGO,7/22/2020,0,1,1,0
TLAXCALA,ACUAMANALA DE MIGUEL HIDALGO,7/23/2020,0,1,1,0
TLAXCALA,ACUAMANALA DE MIGUEL HIDALGO,8/5/2020,0,2,2,0
TLAXCALA,ACUAMANALA DE MIGUEL HIDALGO,8/10/2020,0,1,1,0
TLAXCALA,ACUAMANALA DE MIGUEL HIDALGO,8/15/2020,0,1,1,0
TLAXCALA,ACUAMANALA DE MIGUEL HIDALGO,8/20/2020,0,1,1,0
TLAXCALA,ACUAMANALA DE MIGUEL HIDALGO,8/23/2020,0,1,1,0
TLAXCALA,ACUAMANALA DE MIGUEL HIDALGO,8/31/2020,0,1,1,0
TLAXCALA,AMAXAC DE GUERRERO,4/12/2020,0,1,1,0
TLAXCALA,AMAXAC DE GUERRERO,4/14/2020,0,1,1,0
TLAXCALA,AMAXAC DE GUERRERO,4/15/2020,0,1,1,0
TLAXCALA,AMAXAC DE GUERRERO,5/8/2020,0,2,2,0
TLAXCALA,AMAXAC DE GUERRERO,5/10/2020,0,2,2,0
TLAXCALA,AMAXAC DE GUERRERO,5/14/2020,0,1,1,0
TLAXCALA,AMAXAC DE GUERRERO,5/16/2020,0,1,1,0
TLAXCALA,AMAXAC DE GUERRERO,5/19/2020,1,2,1,0
TLAXCALA,AMAXAC DE GUERRERO,5/22/2020,1,3,2,0
TLAXCALA,AMAXAC DE GUERRERO,5/24/2020,1,1,0,0
TLAXCALA,AMAXAC DE GUERRERO,5/25/2020,0,1,1,0
TLAXCALA,AMAXAC DE GUERRERO,5/27/2020,0,1,1,0
TLAXCALA,AMAXAC DE GUERRERO,5/30/2020,0,1,1,0
TLAXCALA,AMAXAC DE GUERRERO,6/1/2020,0,1,1,0
TLAXCALA,AMAXAC DE GUERRERO,6/6/2020,0,1,1,0
TLAXCALA,AMAXAC DE GUERRERO,6/13/2020,0,1,1,0
TLAXCALA,AMAXAC DE GUERRERO,6/14/2020,0,1,1,0
TLAXCALA,AMAXAC DE GUERRERO,6/15/2020,1,1,0,0
TLAXCALA,AMAXAC DE GUERRERO,6/17/2020,0,2,2,0
TLAXCALA,AMAXAC DE GUERRERO,6/19/2020,0,1,1,0
TLAXCALA,AMAXAC DE GUERRERO,6/21/2020,0,1,1,0
TLAXCALA,AMAXAC DE GUERRERO,6/26/2020,0,1,1,0
TLAXCALA,AMAXAC DE GUERRERO,6/28/2020,0,2,2,0
TLAXCALA,AMAXAC DE GUERRERO,6/29/2020,0,3,3,0
TLAXCALA,AMAXAC DE GUERRERO,6/30/2020,0,1,1,0
TLAXCALA,AMAXAC DE GUERRERO,7/1/2020,1,1,0,0
TLAXCALA,AMAXAC DE GUERRERO,7/2/2020,1,2,1,0
TLAXCALA,AMAXAC DE GUERRERO,7/5/2020,0,2,2,0
TLAXCALA,AMAXAC DE GUERRERO,7/8/2020,1,1,0,0
TLAXCALA,AMAXAC DE GUERRERO,7/10/2020,1,2,1,0
TLAXCALA,AMAXAC DE GUERRERO,7/11/2020,0,1,1,0
TLAXCALA,AMAXAC DE GUERRERO,7/12/2020,1,2,1,0
TLAXCALA,AMAXAC DE GUERRERO,7/13/2020,0,2,2,0
TLAXCALA,AMAXAC DE GUERRERO,7/14/2020,0,1,1,0
TLAXCALA,AMAXAC DE GUERRERO,7/15/2020,0,2,2,0
TLAXCALA,AMAXAC DE GUERRERO,7/17/2020,1,1,0,0
TLAXCALA,AMAXAC DE GUERRERO,7/18/2020,0,2,2,0
TLAXCALA,AMAXAC DE GUERRERO,7/20/2020,1,5,4,0
TLAXCALA,AMAXAC DE GUERRERO,7/21/2020,0,1,1,0
TLAXCALA,AMAXAC DE GUERRERO,7/22/2020,0,3,3,0
TLAXCALA,AMAXAC DE GUERRERO,7/24/2020,0,2,2,0
TLAXCALA,AMAXAC DE GUERRERO,7/27/2020,1,1,0,0
TLAXCALA,AMAXAC DE GUERRERO,7/29/2020,0,2,2,0
TLAXCALA,AMAXAC DE GUERRERO,7/30/2020,0,1,1,0
TLAXCALA,AMAXAC DE GUERRERO,7/31/2020,0,3,3,0
TLAXCALA,AMAXAC DE GUERRERO,8/1/2020,0,3,3,0
TLAXCALA,AMAXAC DE GUERRERO,8/2/2020,0,2,2,0
TLAXCALA,AMAXAC DE GUERRERO,8/3/2020,0,2,2,0
TLAXCALA,AMAXAC DE GUERRERO,8/5/2020,0,2,2,0
TLAXCALA,AMAXAC DE GUERRERO,8/7/2020,0,1,1,0
TLAXCALA,AMAXAC DE GUERRERO,8/11/2020,0,1,1,0
TLAXCALA,AMAXAC DE GUERRERO,8/12/2020,0,1,1,0
TLAXCALA,AMAXAC DE GUERRERO,8/13/2020,0,1,1,0
TLAXCALA,AMAXAC DE GUERRERO,8/14/2020,0,1,1,0
TLAXCALA,AMAXAC DE GUERRERO,8/16/2020,0,1,1,0
TLAXCALA,AMAXAC DE GUERRERO,8/21/2020,0,1,1,0
TLAXCALA,AMAXAC DE GUERRERO,9/4/2020,0,1,0,1
TLAXCALA,APETATITLÁN DE ANTONIO CARVAJAL,4/10/2020,0,1,1,0
TLAXCALA,APETATITLÁN DE ANTONIO CARVAJAL,4/22/2020,0,1,1,0
TLAXCALA,APETATITLÁN DE ANTONIO CARVAJAL,4/26/2020,0,1,1,0
TLAXCALA,APETATITLÁN DE ANTONIO CARVAJAL,5/1/2020,0,2,2,0
TLAXCALA,APETATITLÁN DE ANTONIO CARVAJAL,5/4/2020,0,1,1,0
TLAXCALA,APETATITLÁN DE ANTONIO CARVAJAL,5/6/2020,0,1,1,0
TLAXCALA,APETATITLÁN DE ANTONIO CARVAJAL,5/8/2020,0,1,1,0
TLAXCALA,APETATITLÁN DE ANTONIO CARVAJAL,5/9/2020,0,1,1,0
TLAXCALA,APETATITLÁN DE ANTONIO CARVAJAL,5/12/2020,0,1,1,0
TLAXCALA,APETATITLÁN DE ANTONIO CARVAJAL,5/13/2020,0,1,1,0
TLAXCALA,APETATITLÁN DE ANTONIO CARVAJAL,5/15/2020,0,1,1,0
TLAXCALA,APETATITLÁN DE ANTONIO CARVAJAL,5/17/2020,1,1,0,0
TLAXCALA,APETATITLÁN DE ANTONIO CARVAJAL,5/18/2020,1,2,1,0
TLAXCALA,APETATITLÁN DE ANTONIO CARVAJAL,5/19/2020,0,1,1,0
TLAXCALA,APETATITLÁN DE ANTONIO CARVAJAL,5/23/2020,1,2,1,0
TLAXCALA,APETATITLÁN DE ANTONIO CARVAJAL,5/24/2020,1,1,0,0
TLAXCALA,APETATITLÁN DE ANTONIO CARVAJAL,5/25/2020,0,1,1,0
TLAXCALA,APETATITLÁN DE ANTONIO CARVAJAL,5/26/2020,0,1,1,0
TLAXCALA,APETATITLÁN DE ANTONIO CARVAJAL,5/28/2020,0,1,1,0
TLAXCALA,APETATITLÁN DE ANTONIO CARVAJAL,5/29/2020,0,1,1,0
TLAXCALA,APETATITLÁN DE ANTONIO CARVAJAL,5/30/2020,0,2,2,0
TLAXCALA,APETATITLÁN DE ANTONIO CARVAJAL,6/1/2020,0,1,1,0
TLAXCALA,APETATITLÁN DE ANTONIO CARVAJAL,6/3/2020,0,1,1,0
TLAXCALA,APETATITLÁN DE ANTONIO CARVAJAL,6/4/2020,1,1,0,0
TLAXCALA,APETATITLÁN DE ANTONIO CARVAJAL,6/5/2020,1,1,0,0
TLAXCALA,APETATITLÁN DE ANTONIO CARVAJAL,6/6/2020,0,2,2,0
TLAXCALA,APETATITLÁN DE ANTONIO CARVAJAL,6/7/2020,0,3,3,0
TLAXCALA,APETATITLÁN DE ANTONIO CARVAJAL,6/10/2020,1,1,0,0
TLAXCALA,APETATITLÁN DE ANTONIO CARVAJAL,6/11/2020,0,1,1,0
TLAXCALA,APETATITLÁN DE ANTONIO CARVAJAL,6/12/2020,0,2,2,0
TLAXCALA,APETATITLÁN DE ANTONIO CARVAJAL,6/14/2020,0,1,1,0
TLAXCALA,APETATITLÁN DE ANTONIO CARVAJAL,6/15/2020,1,2,1,0
TLAXCALA,APETATITLÁN DE ANTONIO CARVAJAL,6/16/2020,0,4,4,0
TLAXCALA,APETATITLÁN DE ANTONIO CARVAJAL,6/17/2020,0,1,1,0
TLAXCALA,APETATITLÁN DE ANTONIO CARVAJAL,6/19/2020,0,1,1,0
TLAXCALA,APETATITLÁN DE ANTONIO CARVAJAL,6/20/2020,0,4,4,0
TLAXCALA,APETATITLÁN DE ANTONIO CARVAJAL,6/22/2020,2,4,2,0
TLAXCALA,APETATITLÁN DE ANTONIO CARVAJAL,6/23/2020,0,3,3,0
TLAXCALA,APETATITLÁN DE ANTONIO CARVAJAL,6/25/2020,0,2,2,0
TLAXCALA,APETATITLÁN DE ANTONIO CARVAJAL,6/26/2020,0,4,4,0
TLAXCALA,APETATITLÁN DE ANTONIO CARVAJAL,6/27/2020,0,1,1,0
TLAXCALA,APETATITLÁN DE ANTONIO CARVAJAL,6/28/2020,1,4,3,0
TLAXCALA,APETATITLÁN DE ANTONIO CARVAJAL,6/29/2020,0,1,1,0
TLAXCALA,APETATITLÁN DE ANTONIO CARVAJAL,6/30/2020,0,6,6,0
TLAXCALA,APETATITLÁN DE ANTONIO CARVAJAL,7/1/2020,0,3,3,0
TLAXCALA,APETATITLÁN DE ANTONIO CARVAJAL,7/3/2020,0,1,1,0
TLAXCALA,APETATITLÁN DE ANTONIO CARVAJAL,7/5/2020,0,1,1,0
TLAXCALA,APETATITLÁN DE ANTONIO CARVAJAL,7/6/2020,1,4,3,0
TLAXCALA,APETATITLÁN DE ANTONIO CARVAJAL,7/9/2020,0,2,2,0
TLAXCALA,APETATITLÁN DE ANTONIO CARVAJAL,7/10/2020,1,1,0,0
TLAXCALA,APETATITLÁN DE ANTONIO CARVAJAL,7/11/2020,0,1,1,0
TLAXCALA,APETATITLÁN DE ANTONIO CARVAJAL,7/12/2020,1,1,0,0
TLAXCALA,APETATITLÁN DE ANTONIO CARVAJAL,7/13/2020,1,2,1,0
TLAXCALA,APETATITLÁN DE ANTONIO CARVAJAL,7/15/2020,0,2,2,0
TLAXCALA,APETATITLÁN DE ANTONIO CARVAJAL,7/17/2020,1,4,3,0
TLAXCALA,APETATITLÁN DE ANTONIO CARVAJAL,7/18/2020,0,2,2,0
TLAXCALA,APETATITLÁN DE ANTONIO CARVAJAL,7/19/2020,0,3,3,0
TLAXCALA,APETATITLÁN DE ANTONIO CARVAJAL,7/20/2020,1,3,2,0
TLAXCALA,APETATITLÁN DE ANTONIO CARVAJAL,7/22/2020,0,2,2,0
TLAXCALA,APETATITLÁN DE ANTONIO CARVAJAL,7/25/2020,0,2,2,0
TLAXCALA,APETATITLÁN DE ANTONIO CARVAJAL,7/26/2020,0,1,1,0
TLAXCALA,APETATITLÁN DE ANTONIO CARVAJAL,7/27/2020,0,2,2,0
TLAXCALA,APETATITLÁN DE ANTONIO CARVAJAL,7/30/2020,0,1,1,0
TLAXCALA,APETATITLÁN DE ANTONIO CARVAJAL,8/1/2020,0,2,2,0
TLAXCALA,APETATITLÁN DE ANTONIO CARVAJAL,8/5/2020,1,1,0,0
TLAXCALA,APETATITLÁN DE ANTONIO CARVAJAL,8/15/2020,0,1,1,0
TLAXCALA,APETATITLÁN DE ANTONIO CARVAJAL,8/16/2020,0,1,1,0
TLAXCALA,APETATITLÁN DE ANTONIO CARVAJAL,8/18/2020,0,1,1,0
TLAXCALA,APETATITLÁN DE ANTONIO CARVAJAL,8/20/2020,0,4,4,0
TLAXCALA,APETATITLÁN DE ANTONIO CARVAJAL,8/29/2020,0,1,1,0
TLAXCALA,APETATITLÁN DE ANTONIO CARVAJAL,9/2/2020,0,1,0,1
TLAXCALA,APETATITLÁN DE ANTONIO CARVAJAL,9/3/2020,0,1,0,1
TLAXCALA,APETATITLÁN DE ANTONIO CARVAJAL,9/4/2020,0,2,0,2
TLAXCALA,APETATITLÁN DE ANTONIO CARVAJAL,9/7/2020,0,1,0,1
TLAXCALA,APETATITLÁN DE ANTONIO CARVAJAL,9/12/2020,0,1,0,1
TLAXCALA,APIZACO,3/25/2020,0,1,1,0
TLAXCALA,APIZACO,3/30/2020,0,1,1,0
TLAXCALA,APIZACO,4/2/2020,0,1,1,0
TLAXCALA,APIZACO,4/3/2020,0,1,1,0
TLAXCALA,APIZACO,4/4/2020,0,1,1,0
TLAXCALA,APIZACO,4/6/2020,1,1,0,0
TLAXCALA,APIZACO,4/8/2020,0,1,1,0
TLAXCALA,APIZACO,4/10/2020,0,1,1,0
TLAXCALA,APIZACO,4/15/2020,0,2,2,0
TLAXCALA,APIZACO,4/21/2020,0,2,2,0
TLAXCALA,APIZACO,4/22/2020,0,2,2,0
TLAXCALA,APIZACO,4/24/2020,2,3,1,0
TLAXCALA,APIZACO,4/25/2020,1,1,0,0
TLAXCALA,APIZACO,4/29/2020,0,2,2,0
TLAXCALA,APIZACO,4/30/2020,0,2,2,0
TLAXCALA,APIZACO,5/1/2020,0,1,1,0
TLAXCALA,APIZACO,5/2/2020,0,1,1,0
TLAXCALA,APIZACO,5/3/2020,1,2,1,0
TLAXCALA,APIZACO,5/4/2020,1,1,0,0
TLAXCALA,APIZACO,5/5/2020,0,5,5,0
TLAXCALA,APIZACO,5/6/2020,0,1,1,0
TLAXCALA,APIZACO,5/7/2020,1,3,2,0
TLAXCALA,APIZACO,5/8/2020,3,3,0,0
TLAXCALA,APIZACO,5/10/2020,0,4,4,0
TLAXCALA,APIZACO,5/11/2020,0,6,6,0
